id,title,parent_id
13495,Гирлянды,10508
13496,Полусапоги,11088
13497,Соль и камни для бани,10184
13498,Суппорты,10241
13500,Портупеи,10164
13501,Пляжные сумки,10060
13502,Вспениватели молока,10056
13503,Мыло,10723
13504,Комплекты,10621
13506,Спутниковые конвертеры и приемники,10908
13507,Поясные сумки,10081
13508,DSL модемы и трансиверы,11350
13509,Свечи для торта,10934
13510,3D-принтеры,11266
13511,Свитеры,11379
13512,Бумага для флипчарта,11261
13513,Автозагар,10626
13514,Подкрылки и расширители колесных арок,10865
13515,Нижнее белье,10034
13516,Сабельные пилы,11256
13518,Уголь,10031
13519,Дверная фурнитура,10645
13520,Корпуса,10641
13521,Аксессуары для микроскопов,10150
13523,Мойки высокого давления и комплектующие,10158
13525,Другие массажеры,11084
13526,GPS-навигаторы,10111
13527,Обложки для документов,10143
13528,Кошельки,10143
13529,Диспенсеры для напитков,11097
13530,Корректоры и консилеры,11292
13531,Шторки солнцезащитные,10502
13532,Комбинезоны и брюки утепленные,10875
13533,Пледы,10483
13534,Карнавальные товары,10118
13535,Средства для солярия,10626
13536,Аксессуары и расходники для ручек,11477
13537,"Носки, пинетки",10095
13538,Сеялки для семян,10664
13539,Образовательные программы,10778
13540,Вакуумные насосы,10992
13541,Игровые комплексы и детские площадки,10217
13542,Атомайзеры,10084
13543,Маски для плавания,10257
13544,Разделители и стеллажи,10343
13545,Вакуумные пакеты и запайщики,10219
13546,Шарфы,10067
13547,Веники и метлы,10559
13549,Чехлы для игровых приставок,10646
13550,Аксессуары для гироскутеров,10290
13551,Супницы и бульонницы,10377
13552,Наращивание и ламинирование ресниц,10968
13553,Пепельницы автомобильные,10502
13554,Формы для выпечки,11092
13555,Плододержатели,11215
13556,Шейкеры,10066
13557,Радар-детекторы,10111
13558,Магические аксессуары и материалы,10234
13559,Подушки для беременных,10770
13560,Удаление краски с кожи,11285
13561,Трансмиссионные масла,10196
13562,Подставки для яиц,10289
13563,Мультиварки,10122
13564,Джемперы,10634
13565,Сыворотки,11245
13566,Дайвинг,10133
13567,Витамины и минералы,10066
13568,Ритуальные товары,10191
13569,Инструменты для удаления затирки,10438
13570,Велосипедки,10879
13571,Стикеры,10008
13572,Малярные ленты,10438
13573,Галстуки,10140
13574,Фотообои,14385
13575,Помпы для воды,10130
13576,Жидкое мыло,11468
13577,Перчатки садовые,11432
13578,Шлепанцы,11508
13579,Балаклавы,10210
13581,Вилки,10622
13582,Настольные калькуляторы,10437
13585,Промывочные масла,10196
13586,Протеины,10066
13587,Защита радиатора,10428
13588,Наборы посуды для приготовления,11390
13589,Аксессуары для спецодежды,10166
13590,Наборы автоинструментов,10215
13591,Вентиляционные решетки и ревизионные люки,10120
13592,Мотохимия,10135
13593,Концентраты и бальзамы,10918
13594,Трусы,10260
13595,Прокладки и тампоны,11287
13596,Средства для смягчения воды,11012
13597,Универсальные чистящие средства,11341
13598,Пеленки и подгузники,10206
13599,Чехлы и утеплители,10179
13600,Пропитки воздушных фильтров,10196
13601,Пылесборники,10911
13603,Масла,10648
13604,Наборы средств для лица,10163
13605,Парфюмированный набор,10163
13606,Промывки и очистители,10196
13607,Брюки и шорты,10445
13608,Коврики в холодильник,10992
13610,Беспроводные пылесосы,10198
13611,Жилеты,10785
13612,Двигатели,10911
13613,Прессы для чеснока,11215
13614,Брелоки,10104
13615,Стаканы и чашки одноразовые,10282
13616,Бюстгальтеры,11351
13617,Одежда,11395
13618,Массажные подушки,11448
13619,Перчатки,10108
13620,Компрессионный трикотаж,10639
13625,Учебная литература,10825
13626,Чехлы-аккумуляторы,11281
13627,Парогенераторы,10200
13629,Коврики,11464
13630,Запчасти для ТО,10085
13631,Шляпы,10146
13632,Бриджи и капри,10877
13633,Коврики и наколенники для садовых работ,11432
13634,Эспадрильи,11009
13635,Утяжелители,10870
13636,Кувалда,10542
13638,Наборы насадок,11333
13639,Игрушки,10053
13640,Футляры и чехлы для очков,10134
13641,Сувенирное мыло,11468
13642,Фонари,11068
13645,Электрооборудование,10085
13646,Гвозди,10539
13647,Наборы для создания фоторамок,10204
13648,Лосины и легинсы,11025
13649,Браслеты,10177
13650,Миски,10053
13651,Материалы для рукоделия,10213
13652,Очки,10026
13653,Биографии и истории успеха,11311
13654,Товары для самообороны,10046
13655,Шайбы и гайки,10539
13656,"Автоматические выключатели, УЗО, дифференциальные автоматы",10138
13657,Поэзия,10671
13658,Компьютерная акустика,10374
13659,Когтеточки,11479
13660,Кухонные весы,10079
13661,Чехлы для мебели,11376
13662,Влагомер,10283
13663,Провода прикуривания,10153
13664,Бумага для черчения и рисования,11261
13665,Туфли,10151
13666,Трубки для плавания,10257
13667,Сумки-тележки,10110
13668,FM-трансмиттеры,10233
13669,Нумераторы,10917
13670,Кинезиотейпы,10241
13671,Маркеры,11477
13672,Наборы для рисования,10114
13673,"Кепки, бейсболки и кепи",10080
13674,Контейнеры и ланч-боксы,10992
13675,Товары для наращённых волос,10317
13676,Цепочки,10177
13677,Полировальные машины,10630
13678,Ботинки,11132
13679,Комбинезоны и кигуруми,10484
13680,Фритюрницы,10208
13682,Кроссовки,10550
13683,Бинты и бандажи,10061
13684,Платья вечерние,10597
13685,Чашки и блюдца,10545
13686,Электрогрили,10168
13687,Футбол,10228
13688,Наборы для скульпторов,2879
13689,Алкотестеры,10111
13690,Дефлекторы окон и зеркал,10865
13692,Игрушки,11128
13693,Наборы посуды для суши,10289
13694,Блески и тинты,10696
13695,Гидравлические жидкости и масла,10196
13697,Аксессуары для перевозки,10617
13698,Канцелярские мелочи,11388
13699,Носовые платки,10203
13700,Брюки,11025
13701,Полуботинки,10246
13702,Антибактериальные средства,2666
13703,Оборудование для парковки,10188
13704,Пальто,10956
13705,Льдогенераторы и охладители бутылок,10079
13706,CC кремы,11292
13707,Баки для белья,10219
13708,Соль для ванны,11204
13709,Стульчики для кормления,10083
13710,Disney,11155
13711,Удлинители и пилоты,10138
13712,Швабры,10559
13714,Пижамы,10484
13715,Веб-камеры,10526
13716,Настольные вентиляторы,10156
13719,Фены,10748
13720,Спреи и уничтожители запаха,10206
13722,Сабвуферы,10374
13723,Чешки,10599
13724,3D очки,11384
13725,Полотенца,11464
13726,Жакеты,10785
13727,Подушки для сна,10770
13728,Пудра для умывания,10751
13729,Портмоне,10033
13730,Уголки и держатели,10539
13731,Пароварки,10122
13733,Проводные телефоны,10044
13734,Замена жидкостей автомобиля,10188
13735,Прочее,10040
13736,Броши,10214
13737,Хранение игрушек,10162
13738,Детское молочко,10232
13739,Антенны для сетевого оборудования,11350
13740,GABA,10924
13741,Чистящие средства для автомобиля,10179
13742,Кеды,11009
13743,4 класс,10778
13744,Дубленки и шубы,10956
13745,Брюки,10663
13746,Календари,10011
13747,Система питания,10085
13748,Кулинарные термометры,10079
13749,Аксессуары и атрибутика для гаданий,10234
13751,Искусство и культура,10475
13752,Варежки,10117
13753,Мыло косметическое,11468
13754,Защитные панели для ЖК-дисплеев,10765
13755,"Таблички, номера и крючки",10191
13756,Вода для расчесывания,10317
13757,Комиксы на английском языке,11155
13758,Электрооткрывалки,10079
13760,Канальные вентиляторы,10120
13761,Тепловизоры и температурные сканеры,10283
13762,Эзотерика и спиритизм,10475
13763,"Вилы, кирки, культиваторы",11420
13764,Шпатели,10438
13765,Оборудование для приготовления алкоголя,11129
13766,Носовые платки,10045
13768,Хозяйственное мыло,11468
13769,Кухонные вытяжки,10027
13770,Прочие кухонные инструменты,10890
13771,Рюкзаки и сумки,11068
13772,Привод навесного оборудования,10085
13773,Пробковые доски,10561
13774,Горные лыжи и аксессуары,10092
13775,Комплекты,10867
13776,Ручные измельчители,11215
13777,Мокасины,10292
13778,Нехудожественная литература,10825
13779,Принтеры,11266
13781,"Масленки, сырницы и лимонницы",10289
13782,Компрессионные повязки и рукава,10046
13783,Груминг,10053
13786,Карты памяти и флешки,11087
13787,Наборы столового белья,10805
13788,Запчасти,10646
13789,Терки строительные,10438
13790,Гели,10723
13791,Автовизитки,10810
13792,Лопаты для уборки снега,10036
13793,Детские расчески и щетки,10232
13794,Кольца,11464
13795,"Мешки, шприцы и насадки",11092
13796,Нож строительный,11512
13797,Трубные ключи,11344
13798,Сахарницы и молочники,10289
13799,Полотенца,10049
13800,Стерилизаторы,10025
13801,Стеклорезы,10690
13802,Звуковые карты,10641
13803,Толстовки и свитшоты,10739
13804,Фаркопы,10865
13805,Карманные платки,10140
13806,Куртки,10956
13808,Гель для умывания,10751
13809,DC,11155
13810,Плоскогубцы,11195
13812,Солнцезащитные средства,10626
13813,Винты и болты,10539
13814,Усилители беспроводного сигнала,11350
13816,Патчи,10137
13817,Для волос,10169
13818,Зажимы для купюр,10143
13819,Скамейки,10106
13820,Металлоискатели,11068
13821,Домашняя обувь,10148
13822,Украшения для тела,10104
13823,Водолазки,10634
13824,Краски,11285
13825,Ручки,11477
13826,Матрасы и лежаки,10068
13827,Рюкзаки и ранцы,10223
13828,Автомобильные навигаторы,10176
13829,Подавители сигнала GPS,10111
13831,Гольфы и гетры,11017
13832,Детский транспорт,10217
13833,"Мишура, дождик, растяжки",10508
13834,Баскетбол,10228
13835,Искусственные цветы,10191
13836,Умные гаджеты,10141
13837,Электродрели,11209
13838,Абразивные материалы,10752
13839,Шорты,10052
13840,Шланги для чиллеров,11129
13841,Зонты,10021
13842,Подушки,11464
13844,Аккумуляторы и зарядки,10646
13846,Витамины,11402
13847,Воронки,10890
13849,Пляжный спорт,10097
13850,Принадлежности для АКБ,10153
13851,Угги,10736
13852,Bluetooth-брелоки,10398
13853,Усилители для наушников,11157
13855,Напольные весы,10094
13856,Аппликации,2773
13858,Маркерные доски,10561
13859,Обогреватели,10138
13860,Рубашки,11067
13861,Эмульсии,10648
13862,Лампочки,10127
13863,Чехлы и колеса для клеток,10737
13864,Зарядные устройства для аккумуляторов,10153
13865,Защита кузова авто,10179
13867,Упоры капота и багажника,10865
13868,Йогуртницы,10032
13869,Сапоги,11088
13870,Серьги,10177
13871,Пластик для 3D принтера,11168
13872,Товары для перевозки,10053
13873,Дозаторы для напитков,11097
13876,Очаги и дровницы для костра,10031
13877,Телефонные книги,10717
13878,Средства для ухода,10748
13879,Роутеры,11350
13880,Массажеры для лица и тела,11027
13883,Средства для снятия лака,10113
13884,Правила для отделочных работ,10438
13885,Цветной дым,10749
13886,Щипцы для льда,11097
13887,Подставки для столовых приборов,10390
13888,Сумки для ноутбуков,10081
13889,Ящики,11432
13890,Сабо,10332
13891,Бигуди,11449
13892,Муссы и пенки,10317
13893,Защитные пленки и шторки,10487
13894,Кеды,10987
13895,Наборы для рисования песком,10207
13896,Чехлы,10173
13897,Сабвуферы для авто,10233
13898,Рюкзаки,10060
13899,Маски защитные,10804
13900,Указки,10561
13901,Емкости для специй и мельницы,10992
13903,Экипировка для тяжелой атлетики,10046
13904,Пижамы,11086
13905,Комплекты белья,10260
13906,Кольца,10160
13907,Абитуриентам и студентам,10778
13909,Гамаки,11464
13910,Мото-аксессуары,10135
13911,Детская мебель и аксессуары,10174
13912,Мониторы,11442
13915,1 класс,10778
13916,Кулеры для воды,10130
13917,Пружины для переплета,10541
13918,Скетчбуки,10114
13919,Аквабоксы,10765
13920,Медкарты и сертификаты,10717
13921,Боксы для проводов,10073
13922,Нагревательные элементы,10111
13924,Водонагреватели,10029
13926,Иглы,10121
13927,Гаечные ключи,11344
13928,Рукава,10172
13930,Бумага миллиметровая,11261
13931,Аквариумы и аксессуары,10051
13932,Пиджаки и жакеты,10516
13933,Пильные диски,10747
13935,Научная литература,10475
13936,Держатели для фотооборудования,11254
13937,Лечебные ошейники,10953
13938,Зеркала косметические,11328
13939,3G/4G роутеры,11350
13940,2 класс,10778
13941,Кусачки,10355
13943,Автоматика и комплектующие,10161
13944,Строительные емкости,10752
13945,Электронные замки,10915
13946,Плавки,10937
13948,"Рюкзаки, чехлы, сумки для ноутбуков",10487
13950,Термобелье,10867
13951,Матирующие салфетки,11245
13952,Пудры,10317
13953,Блокноты,10717
13954,"Коробки, корзины, контейнеры",10219
13955,Чемоданы,10022
13956,Картины и панно,10191
13957,Управление персоналом,11311
13958,Салфетки,10916
13959,Проекционные экраны,10335
13960,Наклейки и знаки,10810
13961,Ножи столовые,10622
13962,Беспроводные адаптеры,10646
13963,Наборы аксессуаров для волос,10107
13964,Хранение инструментов и инвентаря,10072
13965,Подкормки,11428
13966,Волейбол,10228
13967,Влажные корма,10839
13968,Одежда для поваров и официантов,10166
13969,Противогололедные реагенты,10036
13970,Шампуры,10031
13971,Художественная литература,10825
13973,"Шкафы, тумбы, комоды",2894
13974,Автомобильные очистители воздуха,10865
13975,Бриджи и капри,10663
13976,Запчасти для ноутбуков,10487
13977,Портфели,10081
13978,Тонеры,11168
13980,Наборы для пикника,10031
13981,Босоножки,10824
13982,Топы,11166
13983,Кроссовки,11009
13984,Угги,11434
13985,Игрушки,10147
13986,Половники,10890
13987,Барельефы и витражи,2773
13988,Регистраторы,10950
13989,Средства для ухода за бровями,11015
13990,Очищающие полоски,10751
13991,Обручи,10997
13992,Вибрационные шлифмашины,10630
13993,Ватные палочки,10916
13994,Ковши и черпаки,10184
13995,Гель-лаки,10113
13996,Мультитулы,10072
13997,Сумки,10225
13998,Цветной песок,10125
13999,Поясные сумки и рюкзаки-гидраторы для бега,10241
14000,Контроллеры интерфейсов,10641
14001,Квадроциклы,10135
14002,Бильярд и дартс,10136
14003,Ароматы для дома,10191
14004,Вентиляционные установки,10120
14005,Платья и юбки,10095
14006,Тостеры,10028
14007,Заколки,10152
14008,Шорты,10222
14009,Корректоры для текста,11388
14010,Фотобумага,11261
14011,Щипцы кухонные,10890
14012,Электросковородки,10168
14013,Мороженицы,10032
14014,Футболки,10822
14015,Гайковерты,11209
14016,Шлепанцы,11018
14017,Детские шампуни,10232
14018,Ступки с пестиком,11215
14019,Чайники,11519
14020,Инструменты и запчасти для мототехники,10135
14021,Туалеты и наполнители,10147
14022,Электронные компасы,10176
14023,Блузки,11067
14024,Аксессуары для очков,10212
14025,Коммутаторы,11350
14026,Средства для мытья посуды,11341
14027,Дутики,11434
14028,Сухие и твердые шампуни,10705
14029,Этикетки,10717
14030,Ножи кухонные,10890
14031,Аксессуары и запчасти,11026
14032,Повязки косметические,11328
14033,Комбинезоны спортивные,10418
14034,Шапки,10080
14035,Щетки и насадки,10911
14036,Точилки для ножей,10890
14037,Внешние аккумуляторы,10073
14038,Плавки,10867
14039,Воротники,10953
14040,Бортовые компьютеры,10111
14041,Измерители почвы,10664
14042,Скраб,11245
14043,Слипоны,11009
14044,Кремы и воски,11403
14046,HDMI оборудование,11350
14047,Роликовые коньки,11026
14048,Брелоки для чемоданов,10022
14049,Карандаши,10288
14050,Джемперы и пуловеры,11379
14051,Папки адресные,10541
14052,Бинты эластичные,10639
14053,Багажные системы,11423
14055,Ремонтные лежаки,10188
14056,Посуда для приготовления йогуртов,10048
14057,Очки строительные,10804
14058,Оправы,11329
14059,Транспондеры,10111
14060,Балетки,10292
14061,Шармы,10104
14062,Флюиды,10648
14063,Карты мира,14369
14064,Подстаканники,10545
14065,Зарядные устройства для аккумуляторов,10073
14066,Системы непрерывной подачи чернил,11168
14067,Коврики прикроватные,11099
14068,Полоскание и уход за полостью рта,11454
14069,Карнизы,10262
14070,Кронштейны для крепления,10168
14071,Душистая вода,10084
14072,Инструменты для постижа,11239
14073,Мыло-скраб,11468
14074,Сушилки для рук,10025
14075,Карандаши для бровей,11015
14076,Серьги,10214
14077,Wi-Fi контроллеры,11350
14078,"Веревки, шпагаты",11432
14079,Лаки,10317
14080,Блокираторы,11309
14081,Электробритвы,10094
14082,Шило,10690
14083,Вкладыши от пота,11287
14084,10 класс,10778
14085,Моноколеса и сигвеи,10290
14086,"Защита от воды, от соли и реагентов",11403
14087,Монтажные пистолеты,11512
14088,Платья,10034
14089,Туфли,10599
14090,Корсеты и корректоры осанки,10639
14092,Автомобильные ведра,10422
14093,Банданы,10080
14094,Планшеты для рисования,10114
14095,Мусорные ведра и баки,10110
14096,Кремы,10705
14097,Костюмы классические,10500
14098,Барьеры и тумбы,10870
14099,Носки и подследники,10416
14100,Козырьки солнцезащитные,10502
14101,Дыроколы,11388
14102,Репелленты,10384
14103,Бокалы и фужеры,10545
14104,Кофемолки,10056
14105,Молочко косметическое,10751
14106,Усилители сотового сигнала,11350
14107,Автохолодильники,10865
14108,Зажимы для денег,10033
14109,Аккумуляторы для рации,10073
14110,Управление для умного дома,10666
14111,Дуршлаги и сита,10890
14112,Беговые лыжи и аксессуары,10092
14113,Кремы для ног,10918
14115,Средства для чистки стекол,11341
14116,Английский язык,11469
14117,Запчасти и аксессуары,11138
14118,Аксессуары,10157
14119,Сабо,11231
14120,Осушители для автомобилей,10179
14121,Для канализации,10161
14122,Фломастеры,11477
14123,Щипцы для завивки,11291
14124,Подогреватели бутылочек и Стерилизаторы,10083
14125,Маски тканевые,10476
14126,Аксессуары,10133
14127,Камеры заднего вида,10111
14129,Спортивная гимнастика,10136
14130,9 класс,10778
14131,Сушилки для овощей и фруктов,10079
14132,Резиновые сапоги,10387
14133,Панамы,10080
14134,Электроодеяла,11300
14135,Коробки,10992
14136,Сумки и рюкзаки,10765
14137,Масло для ванны,11204
14138,Яхтинг,10133
14139,Антикоры,10196
14140,Комплекты клавиатур и мышей,10526
14141,Браслеты на ногу бижутерные,10104
14142,Электроматрасы,11300
14143,Палочки для еды,10622
14144,"Сумки и чехлы для грилей, мангалов",10031
14145,Аксессуары,10900
14146,Варочные панели,10027
14147,Аксессуары и расходные материалы,10158
14148,Навесы для штанг,10870
14149,Полки кухонные,10390
14150,Электрокоптильни,10168
14151,Беременным и кормящим,10232
14152,Дневники,14369
14153,Салфетницы,10289
14154,Аромабудильники и картриджи,10227
14155,Гладилки,10438
14156,Садовый декор,10106
14157,Скотч,11388
14158,Щетки и сметки,10559
14159,Магниты для досок,10561
14160,Платья офисные,10597
14161,Толстовки и свитшоты,10268
14162,Еженедельники и ежедневники,10717
14164,Календари,10717
14165,Яйцерезки,11215
14166,Медицинболы,11464
14167,Ремни,10193
14168,Полотна для сабельных пил,10747
14169,Подставки для карандашей и ручек,10270
14170,Очки и линзы,10257
14171,Комплекты,10339
14172,Джинсы,11025
14173,Файлы и разделители,10541
14174,Жидкие обои,14385
14176,Колпаки на диски,10230
14177,Трещоточные ключи,11344
14178,Пилки для электролобзиков,10747
14179,Фокусы,2878
14180,Канцелярские наборы,11477
14181,Рейсфедеры,10840
14182,Браслеты,10075
14183,Для с/х птиц,10123
14184,Религия,10475
14185,Экипировка,10480
14186,Топы и бюстгальтеры,10260
14187,Игрушечное оружие и бластеры,10162
14188,Итоговое тестирование и ВПР,10778
14189,Автозапчасти автомобильные,10085
14190,Цветы и натюрморты,10680
14191,Блузки,11340
14193,Аксессуары и расходные материалы,10078
14194,Капы,10046
14195,Аксессуары,10195
14196,Лотки для столовых приборов,10390
14197,Бегущая строка,10111
14198,Порошок для ПММ,11083
14199,Умные розетки,10666
14200,Подставки для компьютеров,10526
14201,Масло,10232
14202,Варежки,10108
14204,Детективы,10671
14205,Удлинители,10073
14206,СКУД,10915
14207,Свет для фотостудии,11254
14208,Увлажняющие капли,11329
14209,Для автоматического водоснабжения,10161
14210,Бандажи для беременных,10639
14211,Тарталетницы,10032
14212,Киянка,10542
14213,Магнитные инструменты,10072
14214,Цепные пилы,11256
14216,Лонгсливы,11166
14217,Таблетки,11083
14218,Недвижимость,11311
14219,Бальзамы и гели,10648
14220,Расчески и щетки,11449
14221,Мешки для мусора,10559
14222,Электроножницы,11256
14223,Пальто,10940
14224,Паяльная станция,11361
14225,Сетевые зарядные устройства,11281
14226,Кардиганы,10404
14227,Молоковарки,11390
14228,Сквош,10258
14230,Детские ножницы,10232
14231,Уход за бородой,10689
14232,Моющие пылесосы,10198
14233,Трусы,11351
14234,Оснастки и футляры для штампов,10917
14235,Коврики для мыши,10526
14237,Кроссовки,10987
14238,Жилеты,10634
14239,Средства для очистки рук,10196
14240,Духовые инструменты,10090
14241,Подставки и держатели,10398
14242,Платья повседневные,10597
14243,Защитные коврики для пола,11099
14244,Румяна и бронзеры,11292
14245,Домашняя одежда,10034
14246,Бадминтон,10258
14247,"Афоризмы, цитаты, пословицы",10475
14248,Средство от растяжек,11438
14250,Аксессуары для перевозки,10315
14251,Туши для ресниц,10968
14252,Сланцы,11508
14253,Респираторы,10804
14254,Коконы и позиционеры,11419
14255,Охлаждение напитков,11097
14256,Пенка для умывания,11245
14257,Отбеливание зубов,11454
14258,Рыбочистки и зажимы,10890
14260,Салфетки и ватные палочки,10064
14261,Банданы,10210
14262,Кнопочные телефоны,10044
14263,Лосьоны,10648
14264,Эндоскопы,10283
14265,Ёлки искусственные,10508
14266,Системы видеонаблюдения,10950
14267,Флаконы для духов,10084
14268,Диски и блины,10870
14269,Шнурки,10398
14270,Наборы для создания открыток,10204
14271,"Термальная вода, тоники и спреи",10918
14273,Сухие корма,10702
14274,Елочные игрушки и украшения,10508
14275,Запчасти,11333
14276,Солнцезащитные очки,10212
14277,Bluetooth-гарнитуры,11157
14278,Трусы,10867
14279,Джинсы,10663
14280,Огнетушители,10422
14281,Сумки,10223
14282,Поясные сумки,10060
14283,"Приправы, специи, пищевые добавки",1821
14285,Детское питание,1821
14287,Рис,2475
14288,Гречка,2475
14289,Бобовые,2475
14290,"Булгур, киноа, кускус",2475
14291,Рыбные консервы,2475
14292,Соевые продукты,2475
14293,Продукты быстрого приготовления,2475
14294,Смеси для приготовления десертов и выпечки,2475
14295,Кофе в капсулах,2478
14296,Кофе зерновой,2478
14297,Кофе молотый,2478
14298,Кофе растворимый,2478
14299,Чай черный,2478
14300,Чай зеленый,2478
14301,Чай травяной,2478
14302,Чай красный,2478
14303,Чага,2478
14304,"Какао, горячий шоколад",2478
14305,Другое,2478
14309,"Конфеты, карамель, леденцы",2483
14310,"Зефир, пастила, мармелад",2483
14311,"Пряники, вафли",2483
14312,Восточные сладости,2483
14313,"Фрукты, шоколадные яйца, фигурный шоколад",2483
14314,"Конфеты в коробках, подарочные наборы",2483
14315,Кондитерские изделия к праздникам,2483
14316,"Торты, рулеты, кексы",2483
14317,Импортные сладости,2483
14318,"Варенье, протертые ягоды",328
14319,Консервированные фрукты,328
14320,Десертные соусы и топпинги,328
14321,Молочные консервы,328
14322,Сушеные фрукты и овощи,2481
14323,Семечки,2481
14324,Фруктовые чипсы,2481
14325,Специи,14283
14326,Пищевые добавки,14283
14327,Другое,14283
14328,Пюре,14285
14329,Батончики,14285
14330,Печенье ,14285
14331,Напитки,14285
14332,Другое,14285
14333,Вода,2480
14334,"Квас, холодный чай, комбуча",2480
14335,"Соки, нектары, смузи",2480
14336,Кофейные напитки,2480
14337,"Морсы, кисели, компоты",2480
14338,Газированные напитки,2480
14339,Безалкогольное пиво,2480
14340,Импортные напитки,2480
14341,Другое,2480
14342,"Печенье, крекер",2476
14343,"Сухарики, сухари, баранки, сушки",2476
14344,Хлебцы,2476
14345,"Копченые, вяленые, сушеные морепродукты и мясные закуски",2476
14346,"Чипсы, попкорн",2476
14347,Импортные снеки,2476
14348,Другое,2476
14350,Суперфуды,1913
14351,Водоросли морские,1913
14352,Клетчатка,1913
14353,Молоко растительное,1913
14354,Спирулина,1913
14355,Супы быстрого приготовления,1913
14356,Ягоды сушеные,1913
14357,Кэроб,1913
14363,Другое,2475
14364,Лоферы,10523
14365,Школьная форма для девочек,10221
14366,Школьная форма для мальчиков,10222
14367,Органайзеры для путешествий,10022
14368,Коллекционирование,2773
14369,Товары для школы и обучения,10010
14370,Глобусы,14369
14374,Счетчики и детекторы банкнот,10343
14376,Тесты на беременность и овуляцию,2708
14377,Тесты на определение наркотических веществ и алкоголя,2708
14378,Экспресс-тесты на коронавирус,2708
14379,Полки,2894
14380,Одежда для художественной гимнастики и танцев,12528
14381,Обувь для художественной гимнастики и танцев,12528
14382,Инвентарь для художественной гимнастики и танцев,12528
14383,Чехлы и рюкзаки,12528
14384,Аксессуары для танцев,12528
14385,Обои,10078
14386,Обои,14385
14387,Настольные и карточные игры,10008
14388,Домино,14387
14389,Лото,14387
14390,Настольные игры,14387
14391,"Шахматы, шашки, нарды",14387
14393,Тесты на инфекцию,2708
14394,"Витамины, БАДы, пищевые добавки",10009
14395,БАДы,14394
14396,Витаминно-минеральные комплексы,14394
14397,Специализированное питание,14394
14398,Кресла,2894
14399,Экспресс-тесты,2708
14432,Духи сухие,10084
14433,Духи масляные,10084
14434,Миниатюры и пробники,10084
14467,Слуховые аппараты и усилители звука ,2657
14500,Защита кабеля,10073
14501,Подарочные сертификаты,10118
14502,Чехлы,12899
14503,Стекла,12899
14504,Автомобильные зарядные устройства,10111
14537,Светильники USB,10127
14538,Запчасти для планшетов и электронных книг,10487
14539,Радиаторы и кулеры,13073
14540,Термопасты и термопрокладки,13073
14542,Онлайн кассы,11266
14543,Сканеры штрих-кода,11266
14544,Запчасти,13924
14545,Водонагреватели,13924
14546,Домашние платья и туники,11116
14547,Мужские,2749
14548,Женские,2749
14549,Детские,2749
14550,Аксессуары для наушников,11157
14551,Демисезонные куртки,13806
14552,Зимние куртки,13806
14553,Летние куртки,13806
14554,Мясорубки,11691
14555,Насадки и запчасти,11691
14556,Швейные машины,10062
14557,Матрасы,2894
14558,Ледянки и тюбинги,10092
14559,Аксессуары для сушки белья,12823
